STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT13,WT16,WT19
USW00013958,"AUSTIN CAMP MABRY, TX US",3/28/17,0,0,0,,86,70,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/29/17,0.73,0,0,,84,60,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/30/17,0,0,0,,82,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",3/31/17,0,0,0,,86,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/1/17,0,0,0,,76,65,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/2/17,0.71,0,0,,77,57,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/3/17,0,0,0,,90,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/4/17,0,0,0,,89,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/5/17,0,0,0,,75,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/6/17,0,0,0,,79,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/7/17,0,0,0,,81,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/8/17,0,0,0,,82,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/9/17,0,0,0,,81,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/10/17,0.1,0,0,,80,71,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/11/17,0.34,0,0,,72,62,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/12/17,0,0,0,,78,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/13/17,0,0,0,,82,67,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/14/17,0,0,0,,84,65,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/15/17,0,0,0,,84,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/16/17,0,0,0,,84,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/17/17,0,0,0,,80,63,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/18/17,0,0,0,,82,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/19/17,0,0,0,,85,68,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/20/17,0,0,0,,88,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/21/17,0,0,0,,89,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/22/17,0.01,0,0,,73,57,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/23/17,0,0,0,,77,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/24/17,0,0,0,,82,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/25/17,0,0,0,,90,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/26/17,0,0,0,,91,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/27/17,0,0,0,,86,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/28/17,0,0,0,,95,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/29/17,0.01,0,0,,92,66,,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",4/30/17,0.05,0,0,,78,52,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/1/17,0,0,0,,91,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/2/17,0,0,0,,92,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/3/17,0,0,0,,95,64,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/4/17,0,0,0,,79,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/5/17,0,0,0,,86,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/6/17,0,0,0,,91,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/7/17,0,0,0,,88,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/8/17,0,0,0,,84,64,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/9/17,0.04,0,0,,76,66,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/10/17,0,0,0,,83,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/11/17,0.22,0,0,,88,71,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/12/17,0,0,0,,88,63,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/13/17,0,0,0,,89,58,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/14/17,0,0,0,,93,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/15/17,0,0,0,,92,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/16/17,0,0,0,,86,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/17/17,0.12,0,0,,90,70,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/18/17,0,0,0,,94,73,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/19/17,0,0,0,,95,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/20/17,1.22,0,0,,84,66,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/21/17,0.67,0,0,,78,62,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/22/17,0.02,0,0,,77,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/23/17,0.07,0,0,,86,58,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/24/17,0,0,0,,87,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/25/17,0,0,0,,94,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/26/17,0,0,0,,92,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/27/17,0.01,0,0,,97,76,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/28/17,0.47,0,0,,94,66,1,,1,,1,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/29/17,0,0,0,,88,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/30/17,0,0,0,,88,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/31/17,0.02,0,0,,85,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/1/17,0,0,0,,89,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/2/17,0,0,0,,92,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/3/17,0.24,0,0,,92,71,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/4/17,0.17,0,0,,91,68,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/5/17,1.39,0,0,,90,66,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/6/17,0,0,0,,92,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/7/17,0,0,0,,95,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/8/17,0,0,0,,93,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/9/17,0,0,0,,90,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/10/17,0,0,0,,93,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/11/17,0,0,0,,93,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/12/17,0,0,0,,94,75,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/13/17,0,0,0,,98,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/14/17,0,0,0,,96,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/15/17,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/16/17,0,0,0,,98,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/17/17,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/18/17,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/19/17,0.01,0,0,,92,76,,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/20/17,0,0,0,,98,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/21/17,0,0,0,,97,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/22/17,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/23/17,0,0,0,,104,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/24/17,0.14,0,0,,85,72,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/25/17,0.02,0,0,,90,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/26/17,1.07,0,0,,91,72,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/27/17,0.01,0,0,,91,71,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/28/17,0,0,0,,92,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/29/17,0,0,0,,99,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/30/17,0,0,0,,98,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/1/17,0,0,0,,98,79,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/2/17,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/3/17,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/4/17,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/5/17,0,0,0,,99,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/6/17,0,0,0,,100,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/7/17,0.02,0,0,,99,75,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/8/17,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/9/17,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/10/17,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/11/17,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/12/17,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/13/17,0,0,0,,102,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/14/17,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/15/17,0.16,0,0,,103,71,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/16/17,0,0,0,,99,68,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/17/17,0,0,0,,98,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/18/17,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/19/17,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/20/17,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/21/17,0,0,0,,104,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/22/17,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/23/17,0.04,0,0,,103,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/24/17,0.01,0,0,,102,76,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/25/17,0,0,0,,103,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/26/17,0,0,0,,103,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/27/17,0,0,0,,103,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/28/17,0,0,0,,105,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/29/17,0,0,0,,107,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/30/17,0,0,0,,106,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/31/17,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/1/17,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/2/17,0,0,0,,87,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/3/17,0.03,0,0,,95,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/4/17,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/5/17,0,0,0,,102,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/6/17,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/7/17,2.41,0,0,,85,69,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/8/17,0,0,0,,94,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/9/17,0,0,0,,96,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/10/17,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/11/17,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/12/17,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/13/17,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/14/17,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/15/17,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/16/17,0,0,0,,101,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/17/17,0,0,0,,102,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/18/17,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/19/17,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/20/17,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/21/17,0,0,0,,99,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/22/17,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/23/17,0.04,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/24/17,0.02,0,0,,96,76,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/25/17,0.23,0,0,,90,76,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/26/17,5.08,0,0,,76,72,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/27/17,2.57,0,0,,74,70,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/28/17,0.06,0,0,,86,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/29/17,0,0,0,,90,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/30/17,0,0,0,,93,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/31/17,0,0,0,,93,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/1/17,0,0,0,,94,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/2/17,0,0,0,,94,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/3/17,0,0,0,,92,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/4/17,0,0,0,,92,71,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/5/17,0,0,0,,96,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/6/17,0,0,0,,87,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/7/17,0,0,0,,85,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/8/17,0,0,0,,85,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/9/17,0,0,0,,87,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/10/17,0,0,0,,86,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/11/17,0,0,0,,87,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/12/17,0,0,0,,93,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/13/17,0,0,0,,93,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/14/17,0,0,0,,94,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/15/17,0,0,0,,92,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/16/17,0,0,0,,93,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/17/17,0,0,0,,93,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/18/17,0,0,0,,95,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/19/17,0,0,0,,95,77,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/20/17,0,0,0,,96,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/21/17,0.02,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/22/17,0,0,0,,91,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/23/17,0,0,0,,90,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/24/17,0,0,0,,90,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/25/17,0,0,0,,91,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/26/17,1.62,0,0,,83,71,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/27/17,0.09,0,0,,85,71,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/28/17,0.06,0,0,,84,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/29/17,0.24,0,0,,76,70,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/30/17,0,0,0,,87,66,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/1/17,0,0,0,,88,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/2/17,0,0,0,,89,69,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/3/17,0.64,0,0,,87,74,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/4/17,0,0,0,,89,76,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/5/17,0,0,0,,89,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/6/17,0,0,0,,87,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/7/17,0,0,0,,88,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/8/17,0,0,0,,91,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/9/17,0,0,0,,92,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/10/17,0.01,0,0,,79,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/11/17,0,0,0,,80,57,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/12/17,0,0,0,,88,61,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/13/17,0,0,0,,90,69,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/14/17,0,0,0,,90,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/15/17,0,0,0,,79,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/16/17,0,0,0,,77,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/17/17,0,0,0,,79,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/18/17,0,0,0,,83,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/19/17,0,0,0,,84,57,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/20/17,0.04,0,0,,84,66,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/21/17,0,0,0,,89,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/22/17,0.69,0,0,,80,55,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/23/17,0,0,0,,82,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/24/17,0,0,0,,79,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/25/17,0,0,0,,81,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/26/17,0,0,0,,83,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/27/17,0,0,0,,66,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/28/17,0,0,0,,64,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/29/17,0,0,0,,76,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/30/17,0,0,0,,80,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/31/17,0.38,0,0,,62,51,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/1/17,0,0,0,,78,52,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/2/17,0,0,0,,85,66,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/3/17,0,0,0,,88,74,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/4/17,0,0,0,,83,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/5/17,0,0,0,,88,72,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/6/17,0,0,0,,88,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/7/17,0,0,0,,79,60,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/8/17,0.08,0,0,,60,46,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/9/17,0,0,0,,57,46,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/10/17,0,0,0,,63,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/11/17,0,0,0,,75,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/12/17,0.04,0,0,,78,65,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/13/17,0,0,0,,78,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/14/17,0,0,0,,80,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/15/17,0,0,0,,73,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/16/17,0,0,0,,83,64,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/17/17,0,0,0,,85,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/18/17,0,0,0,,84,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/19/17,0,0,0,,65,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/20/17,0,0,0,,69,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/21/17,0,0,0,,76,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/22/17,0,0,0,,66,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/23/17,0,0,0,,72,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/24/17,0,0,0,,77,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/25/17,0,0,0,,81,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/26/17,0,0,0,,78,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/27/17,0,0,0,,77,53,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/28/17,0,0,0,,80,53,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/29/17,0,0,0,,73,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/30/17,0,0,0,,77,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/1/17,0,0,0,,77,53,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/2/17,0,0,0,,80,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/3/17,0.01,0,0,,73,61,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/4/17,0,0,0,,85,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/5/17,0.14,0,0,,72,42,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/6/17,0.94,0,0,,43,40,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/7/17,0.09,0.4,0,,47,32,1,,,1,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/8/17,0,0,0,,49,31,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/9/17,0,0,0,,67,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/10/17,0,0,0,,70,38,,,,,,,,,,
